LoanID,Age,Income,LoanAmount,CreditScore,MonthsEmployed,NumCreditLines,InterestRate,LoanTerm,DTIRatio,Education,EmploymentType,MaritalStatus,HasMortgage,HasDependents,LoanPurpose,HasCoSigner,Default
NA55UWGYCS,24,128402,129945,578,70,4,21.7,60,0.22,Master's,Unemployed,Divorced,Yes,Yes,Home,Yes,1
HOYJIU844M,42,42209,191576,380,48,3,5.23,12,0.62,High School,Self-employed,Married,Yes,No,Education,No,1
G810PZ3U3O,26,29820,45622,566,42,1,7.61,24,0.53,High School,Unemployed,Divorced,No,Yes,Other,Yes,1
A0CRZSYJDG,65,16343,204060,336,46,3,10.97,48,0.29,PhD,Unemployed,Married,Yes,Yes,Auto,Yes,1
EU1IZ3HDY6,33,98767,224940,412,7,3,11.92,12,0.56,High School,Part-time,Single,Yes,No,Education,No,1
72DIVGM4PV,59,129516,46994,702,63,2,22.93,12,0.62,Bachelor's,Self-employed,Divorced,No,Yes,Home,Yes,1
DJMFWNIWU9,40,122558,198195,362,73,1,17.91,24,0.1,High School,Unemployed,Single,No,No,Auto,No,1
718YSBZZ1L,56,75716,108258,613,31,3,23.87,48,0.32,High School,Part-time,Married,Yes,No,Other,No,1
JYU0I0K4JN,29,138487,108512,820,63,4,12.41,60,0.28,High School,Full-time,Divorced,Yes,Yes,Business,Yes,1
MTSQN99DJ0,48,101275,43463,381,94,3,23.91,36,0.35,Bachelor's,Unemployed,Single,No,No,Education,Yes,1
KZKMY4Z36H,52,86446,168075,485,64,1,15.56,60,0.36,PhD,Self-employed,Married,No,No,Auto,Yes,1
A04BUL1ZFH,55,119439,15440,413,5,1,20.72,12,0.19,Master's,Part-time,Single,Yes,No,Other,No,1
0AVAET99GU,46,88545,189537,497,76,1,20.5,48,0.52,PhD,Self-employed,Divorced,No,No,Education,No,1
4PJE0QWJ4F,54,114844,162005,392,73,2,22.38,12,0.65,High School,Part-time,Married,Yes,No,Other,No,1
2KK2CIU8K3,34,126240,167167,559,50,3,18.43,48,0.76,PhD,Unemployed,Single,No,No,Auto,No,1
UFSYQX7A7G,55,45485,203964,336,77,2,22.64,60,0.24,PhD,Part-time,Divorced,No,Yes,Other,No,1
9PQ7E62EDS,49,26526,208055,750,28,3,12.49,60,0.73,PhD,Unemployed,Divorced,No,Yes,Other,No,1
727YAGK2VS,27,104045,232959,455,69,2,22.99,24,0.7,PhD,Self-employed,Married,Yes,No,Home,Yes,1
9YISK6LS8Y,24,26453,236201,508,18,1,8.07,24,0.24,PhD,Full-time,Married,Yes,No,Other,No,1
D7O2VJHJ56,36,145451,125243,634,42,4,24.9,24,0.72,Bachelor's,Self-employed,Divorced,No,Yes,Business,No,1
QAX5X1KND7,57,82514,99748,360,55,2,22.48,12,0.16,Bachelor's,Self-employed,Single,Yes,Yes,Education,No,1
M4YYJ422B7,21,17371,192259,697,54,1,19.69,48,0.43,High School,Unemployed,Divorced,No,No,Education,Yes,1
B1F26DW378,31,88593,184866,817,106,3,14.41,36,0.26,Bachelor's,Self-employed,Divorced,Yes,No,Business,No,1
YH1VZ8HG7W,29,126237,57888,515,79,2,15.98,48,0.29,High School,Self-employed,Divorced,No,No,Education,No,1
VPDU7WEFWT,45,72178,59915,593,36,1,6.91,48,0.17,Master's,Unemployed,Divorced,No,Yes,Other,Yes,1
U12ICPQQ4V,56,60110,227193,603,33,3,11.23,36,0.21,Bachelor's,Unemployed,Divorced,No,Yes,Other,No,1
NUNN01P9VL,18,78934,124854,350,12,1,20.63,60,0.43,PhD,Unemployed,Divorced,Yes,Yes,Business,Yes,1
B6XU81LMS2,27,24516,144547,414,30,4,23.73,24,0.44,Master's,Part-time,Divorced,Yes,No,Home,No,1
D1KQM1YOF7,60,54912,209661,390,94,3,18.41,24,0.46,High School,Full-time,Single,Yes,No,Business,Yes,1
ZYPTFXHN0P,32,67327,240220,335,20,3,9.38,36,0.27,PhD,Part-time,Divorced,No,No,Other,No,1
BPGR62RMFU,37,117161,125160,399,71,2,7.5,48,0.66,PhD,Full-time,Married,No,Yes,Education,No,1
ED87AYUF8Z,47,84622,9498,519,52,4,10.6,36,0.16,High School,Unemployed,Single,No,No,Home,No,1
LES8OKOSUF,48,105927,80848,491,45,3,24.33,60,0.16,High School,Part-time,Single,No,No,Business,Yes,1
DO4YJJAJ4S,59,97417,94204,670,54,4,18.62,12,0.53,Bachelor's,Part-time,Divorced,Yes,No,Education,No,1
RPDC8NO8LG,43,35853,182658,829,3,4,24.93,24,0.37,Bachelor's,Part-time,Married,Yes,No,Business,Yes,1
ZAJ4DN5TNB,38,19487,196254,389,23,3,5.5,12,0.57,PhD,Unemployed,Single,No,No,Other,No,1
35P95AH2GN,40,52023,225195,401,17,2,23.75,24,0.89,High School,Unemployed,Married,Yes,Yes,Business,No,1
HGI69J61RY,23,111425,144737,449,113,2,20.31,48,0.3,Master's,Part-time,Married,No,Yes,Education,No,1
2M4IW1R1DZ,55,72711,107886,698,92,2,24.53,24,0.46,High School,Full-time,Divorced,No,Yes,Business,No,1
PWBDQR2GM5,36,134552,190359,591,41,4,23.4,12,0.56,PhD,Unemployed,Married,No,No,Home,Yes,1
E0AONLZBUD,30,126733,212831,395,53,4,24.1,48,0.54,Master's,Full-time,Single,Yes,Yes,Education,Yes,1
I6R8MYI8XZ,28,21728,179586,393,20,1,6.59,48,0.66,Bachelor's,Self-employed,Married,Yes,No,Auto,No,1
RWFY1RH4T6,20,30360,119657,821,48,4,22.55,12,0.64,Master's,Part-time,Single,Yes,Yes,Auto,Yes,1
IYT6GD3TBB,30,106274,199446,579,71,2,22.53,48,0.42,PhD,Full-time,Divorced,No,No,Business,Yes,1
LY8KYSMYIN,21,33319,198770,490,98,4,16.16,60,0.85,Bachelor's,Unemployed,Single,No,No,Home,No,1
HSLVOZKGU1,50,111162,232666,830,18,1,24.11,24,0.11,PhD,Part-time,Married,No,Yes,Education,No,1
UKPD1B69MR,31,47784,142806,841,88,2,12.36,60,0.4,Master's,Self-employed,Married,No,No,Education,Yes,1
ZXYWNOKJPF,64,19104,200060,814,40,3,4,36,0.66,Master's,Self-employed,Married,No,Yes,Business,No,1
6BSYKA7E1K,31,42637,231305,473,19,4,24.9,12,0.57,High School,Full-time,Divorced,No,No,Business,No,1
KDGKATT9A5,20,96208,237958,668,109,4,21.58,12,0.19,High School,Part-time,Married,No,Yes,Home,No,1
63CJAZIGT0,18,38588,192575,783,87,4,12.9,60,0.15,Master's,Part-time,Married,No,No,Home,No,1
1XVZ8H1VR9,34,107456,10809,804,46,4,22.06,24,0.86,High School,Self-employed,Divorced,Yes,No,Education,Yes,1
V4OBHMQ9S8,36,25199,172184,722,11,3,18.22,12,0.54,Bachelor's,Full-time,Divorced,No,No,Other,Yes,1
5EA4T5C6IJ,68,52980,244766,814,73,4,3.91,48,0.8,High School,Part-time,Married,Yes,No,Other,Yes,1
BAVZR45V4J,19,24646,178225,382,7,4,8.23,48,0.11,High School,Full-time,Married,No,Yes,Other,No,1
UJ9IX6WOR0,28,116871,219688,439,31,3,9.56,24,0.69,PhD,Self-employed,Divorced,Yes,No,Business,Yes,1
D3BSYEID8Z,59,147894,43265,825,20,2,23.17,36,0.72,PhD,Self-employed,Single,Yes,No,Business,Yes,1
VQS5YUF9QP,29,59264,65409,803,49,4,19.31,24,0.86,High School,Full-time,Married,Yes,No,Education,No,1
JKI4CPP092,38,17694,239879,648,55,1,15.15,60,0.43,Master's,Full-time,Single,No,No,Auto,No,1
KKXU7GNB5O,29,49312,197688,502,101,4,18.84,24,0.47,PhD,Part-time,Divorced,Yes,Yes,Auto,No,1
N32BRH8GVD,21,89918,220223,811,3,3,24.46,48,0.74,Bachelor's,Unemployed,Single,Yes,No,Other,Yes,1
HL14JIEFZZ,59,85912,248837,833,12,2,24.89,60,0.41,High School,Full-time,Single,No,Yes,Business,No,1
C0SDQPFQSP,37,122332,68583,448,38,1,17.48,36,0.17,PhD,Unemployed,Divorced,Yes,Yes,Business,No,1
WMIN77BU6A,59,95039,182577,319,23,4,18.93,60,0.23,PhD,Unemployed,Single,No,No,Auto,Yes,1
B6ITI02MFQ,32,24250,61832,486,89,3,18.55,48,0.77,Master's,Part-time,Divorced,Yes,Yes,Education,Yes,1
BTQ5XSEL94,26,22668,49269,633,31,3,11.89,24,0.41,Bachelor's,Unemployed,Divorced,Yes,Yes,Home,Yes,1
RUENHJPVHC,47,52081,38012,754,110,4,22.29,24,0.7,Bachelor's,Full-time,Single,Yes,No,Auto,No,1
IZCP4WX61Q,20,33916,157335,607,27,4,19.06,12,0.5,Bachelor's,Full-time,Single,No,No,Auto,Yes,1
51IA1G5WM3,19,134540,152632,718,16,1,12.7,36,0.24,Bachelor's,Self-employed,Single,No,No,Home,No,1
3HUCK28H95,21,115039,195176,635,11,3,21.36,60,0.37,Bachelor's,Full-time,Married,Yes,Yes,Education,No,1
2FJ7PV2JA1,37,66666,78042,754,68,4,24.71,36,0.38,High School,Self-employed,Divorced,Yes,Yes,Business,Yes,1
2BMFYR9R3T,26,40337,156743,621,80,2,19.88,48,0.43,PhD,Self-employed,Married,No,Yes,Business,No,1
PE4FGDN9GM,23,48214,149057,379,24,3,13.83,60,0.26,Bachelor's,Part-time,Divorced,No,No,Education,Yes,1
EIW6VN3QM4,22,124638,59102,530,79,3,24.38,60,0.42,Master's,Full-time,Divorced,Yes,No,Auto,Yes,1
5MPMTWR674,69,37845,207973,316,5,3,7.59,12,0.51,PhD,Self-employed,Divorced,No,Yes,Other,Yes,1
8596EDG54W,22,114828,216022,496,87,2,18.93,48,0.33,Master's,Unemployed,Married,Yes,Yes,Business,Yes,1
R59HYEP742,25,69296,68563,750,49,2,15.85,60,0.47,Bachelor's,Self-employed,Single,No,Yes,Other,No,1
KGEOLJAB52,48,145326,190740,469,65,2,13.61,36,0.41,PhD,Self-employed,Divorced,No,No,Education,No,1
NFS656IGLR,27,95476,216031,418,53,3,24.2,12,0.61,High School,Unemployed,Divorced,No,Yes,Education,No,1
3ZPR352TB4,19,92950,39214,642,58,4,20.88,60,0.15,Bachelor's,Full-time,Divorced,Yes,No,Business,No,1
SJTAOQH4AS,51,134971,222394,575,60,1,24.42,48,0.78,High School,Full-time,Divorced,No,Yes,Other,No,1
QSVFNFIG7W,23,108554,209526,431,97,3,17.66,24,0.26,High School,Self-employed,Married,Yes,No,Home,No,1
OQ5Z13WNWY,18,63729,186577,716,8,3,10.83,48,0.61,Bachelor's,Self-employed,Divorced,No,No,Education,Yes,1
8P8GN0J6A0,21,137244,224141,429,72,4,21.55,60,0.47,PhD,Part-time,Single,No,No,Auto,No,1
JT0RB9KLTX,58,82357,240641,726,42,2,20.65,48,0.25,Bachelor's,Self-employed,Divorced,No,No,Education,Yes,1
H9AG5CH23Q,28,138752,101897,427,42,3,19.97,36,0.68,Master's,Unemployed,Single,Yes,Yes,Business,No,1
VY3L48QXE6,23,140933,246209,807,5,3,14.49,48,0.35,PhD,Unemployed,Single,No,Yes,Auto,Yes,1
WI61I7EYWT,34,21128,122391,601,95,2,22.43,36,0.71,Master's,Part-time,Married,No,No,Home,Yes,1
VQK9AL18B4,28,147443,20560,301,93,4,20.79,24,0.23,Bachelor's,Full-time,Single,Yes,No,Auto,No,1
W4Y5VLCZTV,49,39994,235521,583,20,2,12.58,60,0.65,PhD,Unemployed,Divorced,No,Yes,Education,No,1
51PMMCMGKC,30,36720,216496,466,71,3,21.75,36,0.74,Master's,Part-time,Divorced,Yes,No,Auto,Yes,1
AI9QCXL8S2,42,139264,159969,787,72,4,20.02,48,0.32,Master's,Unemployed,Divorced,No,Yes,Other,No,1
U4HEKQ0KVB,49,32845,206540,544,37,2,22.31,48,0.39,High School,Unemployed,Divorced,No,No,Education,Yes,1
GV4WCDPCW1,53,26969,23332,560,18,2,2.26,24,0.1,Bachelor's,Self-employed,Single,No,Yes,Home,Yes,1
U7ZEK6OEX3,26,27530,188640,456,46,1,21.38,60,0.29,PhD,Part-time,Single,No,Yes,Other,Yes,1
I1A1QR6CGU,58,31757,224802,843,7,1,6.61,48,0.38,Master's,Full-time,Divorced,Yes,Yes,Education,No,1
V64D588DZB,26,18428,234145,693,112,3,24.13,36,0.34,High School,Part-time,Single,Yes,No,Education,No,1
B1YZENH0OM,32,31615,220129,654,22,3,2.27,36,0.68,Master's,Self-employed,Divorced,No,Yes,Home,Yes,1
8XGXY4UQGO,25,112236,102133,598,3,2,10.89,36,0.61,High School,Full-time,Single,No,Yes,Business,Yes,1
V6XTCWKW8F,61,117884,189184,744,104,4,17.1,48,0.37,High School,Self-employed,Married,No,No,Other,No,1
PDUXCH2S0T,23,15493,101370,652,117,2,15.19,60,0.8,High School,Self-employed,Married,No,No,Education,No,1
DBGEJCOOMM,21,22822,177515,590,23,1,22.65,60,0.4,Master's,Full-time,Divorced,No,No,Business,Yes,1
4K24FIKDHP,41,41910,153387,410,84,4,16.31,36,0.63,Master's,Unemployed,Single,No,Yes,Other,Yes,1
FYPHODLBXO,31,119671,66969,326,108,1,12.85,24,0.67,PhD,Full-time,Divorced,No,No,Business,Yes,1
8ZKQRPRWL3,54,102271,186765,784,44,1,17.19,60,0.64,Bachelor's,Self-employed,Married,No,No,Education,No,1
6SC70NI2VC,27,45306,134510,314,84,1,23.97,60,0.24,High School,Part-time,Married,No,No,Home,No,1
KM472MRPEY,32,131639,110275,715,18,2,7.23,12,0.36,Bachelor's,Part-time,Married,Yes,Yes,Business,Yes,1
FJDD8PF0D7,20,64605,97509,636,118,2,20.85,12,0.33,High School,Self-employed,Divorced,Yes,No,Home,No,1
7O0HJU1GPX,61,85025,206707,408,36,4,21.08,36,0.82,High School,Self-employed,Married,No,No,Business,Yes,1
J8AM1483L9,55,134383,165331,330,4,1,21.14,12,0.63,Master's,Unemployed,Single,Yes,No,Home,Yes,1
VKXSACYLVQ,37,32411,42832,361,18,2,20.1,36,0.3,Master's,Unemployed,Married,Yes,No,Home,No,1
6S4BYQU8E0,48,25037,199354,367,26,1,5.43,60,0.28,PhD,Unemployed,Married,No,No,Education,No,1
GTTKB1AJDL,55,46773,225628,578,4,1,12.97,48,0.3,Bachelor's,Full-time,Single,Yes,No,Other,Yes,1
6XE7CAHOGD,31,102477,151775,462,29,4,24.82,36,0.15,Bachelor's,Full-time,Divorced,Yes,Yes,Auto,Yes,1
KDO6TA43TV,60,34039,225744,753,116,4,22.74,60,0.37,High School,Unemployed,Divorced,Yes,No,Education,Yes,1
E7YZ279Z16,22,35117,239781,514,104,4,13.75,48,0.56,Master's,Part-time,Single,No,Yes,Business,Yes,1
CIM6B295KD,23,39015,23162,570,85,4,21.23,60,0.72,Bachelor's,Full-time,Single,No,No,Home,Yes,1
SXRTYMAYX9,23,15266,169260,395,34,4,13.53,12,0.57,Master's,Self-employed,Divorced,No,Yes,Business,Yes,1
0U2JK7CKMQ,41,33537,172496,781,26,1,20.32,60,0.9,Bachelor's,Unemployed,Divorced,No,Yes,Education,No,1
0XZAG74F5K,22,146708,135970,714,6,1,21.81,12,0.83,Master's,Unemployed,Married,No,No,Business,No,1
8P3U2P51VG,25,113752,240732,762,93,4,10.48,36,0.18,High School,Unemployed,Single,No,No,Auto,No,1
NJN0DAQO8V,26,29659,237461,321,4,3,5.8,12,0.82,Master's,Part-time,Married,Yes,No,Education,No,1
8PPE3CSN7Y,49,77682,222317,684,65,2,10.38,24,0.22,Master's,Full-time,Married,Yes,No,Education,No,1
UCWK1IOL5H,51,18846,22101,843,102,2,21,48,0.77,High School,Unemployed,Married,No,No,Other,Yes,1
KF2X1KLSFQ,33,38591,152018,607,18,1,4.76,60,0.5,Master's,Part-time,Divorced,Yes,No,Home,Yes,1
2IDTT9LCNI,18,34992,170632,762,35,2,17.55,36,0.31,High School,Part-time,Divorced,Yes,Yes,Education,No,1
CKCWTSA7BA,35,18488,224714,692,108,2,5.37,24,0.81,High School,Part-time,Divorced,Yes,Yes,Other,Yes,1
30UCLTCH09,46,23410,235233,624,48,3,18.13,36,0.41,Bachelor's,Full-time,Married,Yes,Yes,Auto,Yes,1
JW4MT9EE2O,53,44237,199836,521,39,2,22.89,24,0.1,Master's,Self-employed,Single,No,Yes,Business,No,1
HP79LM8GVB,26,18343,195132,591,79,2,19.33,60,0.2,High School,Part-time,Single,No,No,Other,No,1
OZPOKNMYZS,18,100565,41222,452,49,3,19.25,24,0.56,High School,Unemployed,Single,Yes,Yes,Other,Yes,1
2VDNGFYPE6,22,118653,141523,759,9,4,19.27,24,0.22,Bachelor's,Full-time,Single,Yes,Yes,Business,No,1
EOQ8FQBFMB,21,124554,158281,721,21,4,17.57,36,0.66,Master's,Unemployed,Single,Yes,Yes,Education,Yes,1
ZKYYV561RY,43,21316,206172,724,36,2,24.5,36,0.37,Master's,Part-time,Single,Yes,No,Business,Yes,1
SZ5G5RPVIR,29,101157,208010,792,98,4,2.73,36,0.8,PhD,Self-employed,Single,Yes,Yes,Education,No,1
30O4130494,36,66245,130408,832,66,3,16.19,60,0.25,Master's,Full-time,Married,No,Yes,Home,Yes,1
BWNVC3BVRX,28,120353,130347,790,6,4,10.97,60,0.17,PhD,Unemployed,Married,Yes,Yes,Other,No,1
INNSBQM89A,28,40741,175044,421,70,2,9.66,48,0.74,Bachelor's,Self-employed,Single,No,No,Auto,Yes,1
3M07J8VQB8,22,35202,221725,363,103,4,20.36,24,0.68,PhD,Unemployed,Single,Yes,Yes,Auto,Yes,1
XZDLSWXN24,27,105098,189633,378,76,1,18.18,24,0.49,Bachelor's,Unemployed,Single,No,No,Business,No,1
C1I847Q0LG,25,19880,195437,499,83,1,6.31,60,0.77,PhD,Full-time,Single,No,Yes,Home,No,1
BHDZXE4S43,59,57868,82015,439,44,3,21.79,60,0.68,PhD,Unemployed,Single,Yes,No,Education,No,1
31PU5UMHJT,24,149332,157064,411,33,4,24.45,48,0.84,Master's,Self-employed,Divorced,No,No,Auto,Yes,1
7OBJLA30LD,37,33165,163891,609,1,2,2.41,12,0.42,Master's,Part-time,Single,No,Yes,Education,Yes,1
JOVPFQ6XHU,35,82865,148119,331,57,4,8.72,60,0.52,Bachelor's,Part-time,Divorced,Yes,No,Education,No,1
36PELUOB8G,19,38142,53993,713,57,3,7.18,24,0.15,PhD,Self-employed,Single,No,Yes,Other,No,1
YYAIME5QXQ,45,36980,115993,487,32,1,4.23,36,0.35,PhD,Part-time,Single,Yes,No,Business,Yes,1
GAXRJ5RXCM,53,72758,198440,404,3,2,13.77,12,0.59,Master's,Full-time,Married,Yes,Yes,Auto,No,1
LTR23DFLH6,18,129685,211891,550,54,2,11.29,48,0.76,Bachelor's,Unemployed,Married,Yes,Yes,Other,Yes,1
LDP908O090,44,15842,98185,622,24,4,21.98,36,0.22,High School,Part-time,Divorced,Yes,No,Education,No,1
AP0A7CII7K,32,21213,189083,568,7,3,22.39,24,0.2,Bachelor's,Unemployed,Single,Yes,No,Education,Yes,1
NC0MDPO0RX,50,20926,192274,593,43,2,13.18,36,0.89,PhD,Unemployed,Single,No,No,Other,No,1
3QQBQVQE3R,22,78950,186558,415,63,1,24.1,36,0.44,Bachelor's,Unemployed,Divorced,Yes,Yes,Business,No,1
BG701PW48C,25,37571,238090,641,43,1,6.71,12,0.73,Bachelor's,Full-time,Single,No,Yes,Auto,Yes,1
VMXFBKUOS5,52,16537,165320,357,49,1,22.8,48,0.35,Master's,Part-time,Married,No,Yes,Auto,No,1
TV6LXMNFW5,63,148969,60113,328,83,2,5.58,36,0.59,PhD,Part-time,Divorced,No,Yes,Education,Yes,1
SGGJJ2P36X,49,29447,101834,523,57,3,23.25,12,0.65,Bachelor's,Unemployed,Divorced,Yes,No,Other,Yes,1
LIXAW7DPT3,37,22740,182582,781,18,1,9.73,60,0.14,PhD,Unemployed,Married,No,No,Home,No,1
73XZKT7BTM,22,68203,241316,541,6,3,4.51,60,0.3,PhD,Self-employed,Divorced,Yes,No,Home,No,1
XNFXNWWGTZ,27,42701,130019,748,97,1,5.53,48,0.89,Master's,Unemployed,Single,No,No,Home,Yes,1
014A5E8BRJ,44,95927,96853,609,19,3,16.92,48,0.45,Master's,Unemployed,Married,Yes,No,Education,Yes,1
0JB29KR5J6,20,96983,182721,516,80,3,7.96,24,0.56,PhD,Unemployed,Divorced,No,No,Business,Yes,1
YXKPY4570V,26,67345,231220,573,91,4,6.19,12,0.84,Bachelor's,Full-time,Married,No,No,Business,No,1
KAICTJD6F3,39,90839,22703,327,31,1,14.95,60,0.65,High School,Unemployed,Single,Yes,No,Other,No,1
WQAL65Z7NJ,62,87938,245789,320,43,1,22.05,36,0.85,High School,Self-employed,Single,Yes,Yes,Education,No,1
L9XSL7KBZ7,26,134574,118682,359,75,3,21.26,60,0.42,High School,Unemployed,Married,No,Yes,Auto,No,1
0BZPGIMP90,39,80645,41954,630,66,4,4.69,60,0.85,Bachelor's,Full-time,Single,No,No,Other,No,1
EEWCT8N6PU,37,22092,39624,508,15,4,9.07,12,0.38,High School,Part-time,Married,No,Yes,Business,No,1
P46IU4WKBH,25,40625,173771,349,25,4,21.17,36,0.73,Bachelor's,Self-employed,Married,No,Yes,Education,Yes,1
X23IXDMK35,20,84920,190462,758,21,1,12.74,60,0.2,Master's,Part-time,Single,Yes,Yes,Other,No,1
B43659FA1Q,19,51989,185719,558,26,2,15.84,48,0.65,Bachelor's,Part-time,Single,No,No,Auto,No,1
5ML20KZMMY,41,56934,185935,821,13,2,21.46,12,0.13,Bachelor's,Full-time,Married,No,Yes,Home,Yes,1
UUU6ZAMP9N,29,58100,23469,415,51,1,17.41,24,0.88,Bachelor's,Unemployed,Divorced,Yes,Yes,Business,No,1
DFP044SCJD,30,112920,38406,485,101,4,9.01,48,0.51,High School,Self-employed,Married,No,Yes,Education,Yes,1
EEI7Z6GL8H,24,106422,138191,350,7,1,17.14,12,0.47,Bachelor's,Full-time,Married,Yes,Yes,Business,No,1
O6TPVXVEV7,32,17571,237549,645,46,3,16.56,24,0.16,Master's,Unemployed,Single,Yes,Yes,Education,Yes,1
V9CIK89IN2,21,98677,221809,456,47,4,17.41,60,0.37,Bachelor's,Part-time,Divorced,No,Yes,Auto,Yes,1
8O4MIYPA7X,18,27322,207124,415,102,3,24.59,12,0.7,Bachelor's,Full-time,Divorced,Yes,No,Education,No,1
AH64GBE7V3,37,72327,85036,390,8,1,18.92,24,0.86,Bachelor's,Part-time,Married,No,No,Auto,Yes,1
85P5KM5UT5,19,102890,19969,435,17,4,8.18,60,0.54,Master's,Unemployed,Married,Yes,No,Education,Yes,1
8HTOPX49F4,39,53394,138396,465,50,3,5.69,60,0.23,High School,Unemployed,Single,No,Yes,Business,No,1
9JZVWRM76S,33,108034,231698,558,19,1,7.72,24,0.8,Master's,Part-time,Married,No,No,Auto,No,1
T26F7RFXE6,33,24775,199410,480,54,1,12.39,24,0.8,Bachelor's,Full-time,Single,No,No,Auto,Yes,1
HQ6JHFZUO8,49,25612,150421,710,11,4,20.99,12,0.59,PhD,Unemployed,Married,No,No,Home,No,1
MI97F0G3H0,47,46241,172296,616,9,4,13.23,60,0.4,PhD,Self-employed,Married,Yes,Yes,Other,Yes,1
43MG5JOVG3,43,55085,217539,547,3,2,2.24,12,0.28,Bachelor's,Unemployed,Married,No,Yes,Business,Yes,1
KVLJ14RL0L,62,16882,238315,512,7,2,24.08,24,0.55,PhD,Part-time,Married,No,Yes,Business,No,1
6MS92YUFQ1,21,130858,206854,433,112,4,8.63,60,0.19,High School,Unemployed,Divorced,Yes,Yes,Home,No,1
0ASS312ASW,21,48944,32993,373,36,3,21.06,36,0.12,PhD,Self-employed,Single,Yes,Yes,Other,No,1
H97NDLNKCE,18,134478,220618,673,60,3,6.38,12,0.2,High School,Full-time,Married,No,No,Business,Yes,1
3JV3WXJXNT,25,78302,160075,828,66,4,3.38,12,0.89,High School,Unemployed,Single,Yes,Yes,Auto,No,1
CBN2UYH5OT,32,53391,157866,592,20,4,18.15,60,0.21,Bachelor's,Unemployed,Divorced,No,No,Business,Yes,1
ZYPG3EQ3K8,39,23427,234755,466,112,3,6.64,36,0.57,PhD,Part-time,Divorced,No,No,Business,No,1
1ABRKKNY26,44,96584,102720,442,22,2,3.97,36,0.59,PhD,Self-employed,Divorced,No,Yes,Home,No,1
2SG6O2J1HM,38,38741,28070,581,112,4,6.39,12,0.21,Bachelor's,Self-employed,Divorced,No,No,Auto,Yes,1
5GI5R4WWY8,22,34254,96289,839,20,4,15.75,12,0.22,High School,Unemployed,Married,Yes,No,Auto,No,1
VYZWZAV4XH,49,130573,36279,303,24,2,12.86,24,0.12,Bachelor's,Self-employed,Single,No,No,Home,No,1
R8WPCXSS8C,47,121967,158266,617,32,2,17.26,12,0.69,PhD,Unemployed,Single,Yes,No,Business,Yes,1
9OL9PGS92H,58,122793,37368,709,95,3,21.57,12,0.67,Bachelor's,Unemployed,Married,Yes,Yes,Business,No,1
2OVJQSC6GN,32,44676,6131,752,10,3,20.97,60,0.9,PhD,Unemployed,Divorced,No,No,Other,No,1
RFBFYKT9H5,42,53133,160508,829,100,4,11.79,60,0.82,Bachelor's,Full-time,Married,No,Yes,Home,Yes,1
QRQFAJPSE7,19,33751,158667,466,69,2,21.86,48,0.11,High School,Part-time,Single,No,No,Home,Yes,1
Y67RMWGF9V,24,110405,67763,335,72,4,16.76,36,0.78,High School,Self-employed,Married,No,Yes,Auto,Yes,1
0MUINK9RCN,25,64113,241098,726,74,4,21.56,24,0.78,High School,Full-time,Single,Yes,No,Auto,No,1
1NJ46VQ3WB,21,79556,118938,377,2,2,20.12,12,0.54,Bachelor's,Part-time,Married,Yes,No,Auto,No,1
SBUQV1JF5H,49,87450,245753,306,29,4,19.87,24,0.5,PhD,Full-time,Single,No,Yes,Auto,No,1
CA586W59YA,49,111565,103383,675,29,4,13.96,24,0.13,Master's,Self-employed,Divorced,Yes,No,Other,Yes,1
OQGVPK8ZS8,45,35944,234998,496,74,1,7.2,12,0.86,Bachelor's,Full-time,Divorced,Yes,Yes,Business,Yes,1
R58XDJZSY4,32,20802,83286,684,107,4,2.92,24,0.42,Bachelor's,Part-time,Single,Yes,No,Auto,No,1
ABAJ6DFCUD,47,83206,196464,534,37,4,8.34,24,0.33,PhD,Self-employed,Married,Yes,Yes,Home,No,1
VSQ1Y4O96J,41,18211,229174,495,3,1,9.79,60,0.76,High School,Full-time,Divorced,No,Yes,Auto,No,1
RJEZQRH15Z,47,27191,206935,762,17,3,4.45,36,0.15,Master's,Part-time,Single,No,No,Other,No,1
M7PZ62UDUO,30,30604,147003,647,42,2,19.7,60,0.33,High School,Part-time,Single,Yes,Yes,Other,Yes,1
8OH31Q119C,36,43898,189146,317,1,2,7.82,36,0.87,Master's,Part-time,Single,No,Yes,Other,Yes,1
DWFS18LMA2,27,79813,167878,692,77,2,24.4,36,0.15,PhD,Part-time,Married,No,Yes,Education,Yes,1
PKHZ6XWYGL,26,23710,222238,757,25,2,17.3,12,0.79,High School,Full-time,Single,No,Yes,Business,Yes,1
QJPL9CVGZ5,19,56261,202638,595,53,2,23.43,60,0.16,PhD,Full-time,Single,No,No,Education,No,1
HP8DMJY3JO,37,56488,189531,661,29,1,19.53,24,0.8,Master's,Unemployed,Married,No,No,Home,No,1
WIVW1PONS2,20,32757,171154,438,3,1,24.8,36,0.82,Master's,Unemployed,Divorced,No,Yes,Home,No,1
JL9JW3Y2R3,21,76089,218934,502,34,4,12.97,24,0.35,Master's,Self-employed,Divorced,Yes,Yes,Auto,Yes,1
QP6RH19E4B,26,20057,150988,594,17,2,19.1,48,0.83,PhD,Self-employed,Married,No,No,Business,No,1
TABVR8X1YW,49,24612,75140,571,0,4,8.16,48,0.86,High School,Unemployed,Divorced,Yes,No,Business,Yes,1
PS6CUTJFRN,20,15254,179451,362,32,1,11.12,36,0.35,Master's,Unemployed,Single,Yes,No,Business,Yes,1
